"study","outcome.name","reference_condition","condition.name","estimate","std.error","prediction_combined","pg","ph","z_raw_combined","zg_raw","zh_raw","zc","zg","zh"
"CalarcoS38","Approval","HIGH STATUS, LIGHT DRINKING, NO WARNING","LOW STATUS, LIGHT DRINKING, NO WARNING",-0.000852272727271451,0.0274420287989973,0.0210792844165688,0.0690551205572755,-0.0268965517241379,0.799195908745697,2.54745717951805,-0.949065362026659,0.552485879249268,1.31025081187565,-0.453397677301019
"CalarcoS38","Approval","HIGH STATUS, LIGHT DRINKING, WARNING","HIGH STATUS, NO DRINKING, NO WARNING",-0.465890043580296,0.0277684694444888,-0.644101939787475,-0.668951742822813,-0.619252136752137,-6.41777886114457,-7.31267164898853,-5.52288607330061,2.2446158828665,4.52171638707936,4.43692638535381
"CalarcoS38","Approval","HIGH STATUS, LIGHT DRINKING, WARNING","LOW STATUS, LIGHT DRINKING, WARNING",-0.0309675704412583,0.026226807889029,0.068986126683233,0.0371747623270394,0.100797491039426,3.81112705546995,2.59819391885669,5.02406019208322,2.87384972848888,1.90085404345425,3.38125389649194
"CalarcoS38","Approval","HIGH STATUS, LIGHT DRINKING, WARNING","LOW STATUS, HEAVY DRINKING, NO WARNING",0.144736842105261,0.0271693873150634,0.262514884695589,0.319342634888254,0.205687134502924,4.33495394005551,6.42656349803617,2.24334438207485,0.781874344663021,0.651135735227149,-1.05631100401412
"CalarcoS38","Approval","HIGH STATUS, LIGHT DRINKING, WARNING","LOW STATUS, HEAVY DRINKING, WARNING",0.143982567884673,0.0277684694444887,0.258233887831872,0.319662220108188,0.196805555555556,4.11442626233312,6.32658751951426,1.90226500515198,0.695320333713971,0.670105708020343,-1.18421345349127
"CalarcoS38","Approval","HIGH STATUS, LIGHT DRINKING, WARNING","HIGH STATUS, NO DRINKING, WARNING",-0.428640619954815,0.0275007335520332,-0.623315644590742,-0.675797955848152,-0.570833333333333,-7.07890297790021,-8.98729975423017,-5.17050620157026,1.3868051642978,3.08460762854676,4.10466486664575
"CalarcoS38","Approval","HIGH STATUS, LIGHT DRINKING, WARNING","LOW STATUS, NO DRINKING, NO WARNING",-0.466671919319266,0.0273315940535487,-0.634528772207247,-0.675216548245911,-0.593840996168582,-6.14149517072118,-7.6301670703165,-4.65282327112587,2.52913628312866,4.50599552860375,5.05344871322308
"CalarcoS38","Approval","HIGH STATUS, LIGHT DRINKING, WARNING","LOW STATUS, NO DRINKING, WARNING",-0.456247981917989,0.0275007335520321,-0.60923522633202,-0.679240293933881,-0.539230158730159,-5.5630241325954,-8.10859505234595,-3.01745321284485,2.71232391979504,4.02480818690203,5.74756000888908
"CalarcoS38","Approval","HIGH STATUS, LIGHT DRINKING, WARNING","LOW STATUS, LIGHT DRINKING, NO WARNING",-0.00792464114832561,0.0269757327632033,0.010596581320359,0.0281376070851623,-0.00694444444444442,0.686588298870929,1.33684035759278,0.0363362401490812,0.580092676231572,0.823447505722745,0.212224458852904
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKING, NO WARNING","HIGH STATUS, NO DRINKING, NO WARNING",-0.620376410099002,0.0279679280213195,-0.883355289189391,-0.986254737922941,-0.78045584045584,-9.40287313704196,-13.0820677007262,-5.72367857335774,2.37829504560011,4.24170970615092,6.72388308525669
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKING, NO WARNING","LOW STATUS, LIGHT DRINKING, WARNING",-0.185453936959966,0.0264378999650924,-0.170267222718683,-0.280128232773089,-0.0604062126642773,0.574429673360411,-3.5810066585518,4.72986600527262,3.00925345533778,1.62357911547962,5.80703913560151
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKING, NO WARNING","LOW STATUS, HEAVY DRINKING, NO WARNING",-0.00974952441344596,0.0273732115323015,0.0232615352936732,0.00203963978812616,0.0444834307992202,1.20596224773132,0.43068253747502,1.98124195798761,0.928991615129455,0.3931452248513,1.32052830400282
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKING, NO WARNING","LOW STATUS, HEAVY DRINKING, WARNING",-0.010503798634034,0.0279679280213194,0.018980538429956,0.00235922500806007,0.0356018518518518,1.05421957041346,0.459920507242754,1.64851863358417,0.840048591149502,0.417567518285296,1.14283147002146
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKING, NO WARNING","HIGH STATUS, NO DRINKING, WARNING",-0.583126986473528,0.0277021199263904,-0.862568993992658,-0.99310095094828,-0.732037037037037,-10.0873871119488,-14.7993715125098,-5.3754027113878,1.52784684043026,2.81204691662362,6.41567211041471
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKING, NO WARNING","HIGH STATUS, LIGHT DRINKING, NO WARNING",-0.16155873493976,0.027832849226864,-0.249736052498126,-0.358220508572241,-0.14125159642401,-3.16810244038035,-7.06581536189495,0.729610481134248,0.20624898755224,-0.743639907864886,3.04228020660807
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKING, NO WARNING","HIGH STATUS, LIGHT DRINKING, WARNING",-0.154486366518709,0.0273732115323016,-0.239253349401916,-0.317302995100128,-0.161203703703704,-3.09671310518966,-5.94802799771187,-0.24539821266745,0.19191775744043,-0.254072371887163,2.42968435808825
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKING, NO WARNING","LOW STATUS, NO DRINKING, NO WARNING",-0.621158285837967,0.0275342175487913,-0.873782121609163,-0.992519543346039,-0.755044699872286,-9.17490520017646,-13.487263869039,-4.86254653131396,2.6625693342282,4.22117421011309,7.37138187543043
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKING, NO WARNING","LOW STATUS, NO DRINKING, WARNING",-0.610734348436694,0.0277021199263896,-0.848488575733936,-0.996543289034009,-0.700433862433862,-8.5825282660318,-13.9270547388608,-3.23800179320279,2.84372945916142,3.74541248970957,8.04662388164411
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKING, NO WARNING","LOW STATUS, LIGHT DRINKING, NO WARNING",-0.162411007667031,0.0271810091907561,-0.228656768081557,-0.289165388014966,-0.168148148148148,-2.43720753521748,-4.66334341960499,-0.211071650829976,0.729732364369677,0.562296571453384,2.59634707400465
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKIG, WARNING","HIGH STATUS, NO DRINKING, NO WARNING",-0.646746596727866,0.0285396214029438,-0.931171219749141,-0.987177604333446,-0.875164835164835,-9.96595641566347,-11.9283645287062,-8.00354830262071,2.20213183236013,5.06427690803183,5.66786729743287
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKIG, WARNING","LOW STATUS, LIGHT DRINKING, WARNING",-0.21182412358883,0.0270419590004478,-0.218083153278433,-0.281051099183593,-0.155115207373272,-0.231456222883063,-2.55998374946196,2.09707130369584,2.80639305557326,2.54510910711987,4.70497083576438
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKIG, WARNING","LOW STATUS, HEAVY DRINKING, NO WARNING",-0.0361197110423099,0.027957068902333,-0.0245543952660765,0.00111677337762139,-0.0502255639097744,0.413681270258923,1.33191660935614,-0.50455406883829,0.778390187999332,1.31138072509624,0.352426404674764
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKIG, WARNING","LOW STATUS, HEAVY DRINKING, WARNING",-0.0368739852628979,0.0285396214029438,-0.0288353921297937,0.00143635859755531,-0.0591071428571428,0.281664322718553,1.34235641459846,-0.779027769161353,0.694698867160136,1.31673828642681,0.198612900033334
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKIG, WARNING","HIGH STATUS, NO DRINKING, WARNING",-0.609497173102393,0.0282791874075936,-0.910384924552408,-0.994023817358784,-0.826746031746032,-10.6399008964883,-13.5975139141777,-7.6822878787989,1.36696362493432,3.67055719504198,5.35494265471992
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKIG, WARNING","HIGH STATUS, LIGHT DRINKING, NO WARNING",-0.187928921568623,0.0284072611862356,-0.297551983057875,-0.359143374982746,-0.235960591133005,-3.85898030685088,-6.02713694543292,-1.69082366826885,0.0729574416298456,0.183160791782918,2.05514479527916
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKIG, WARNING","HIGH STATUS, LIGHT DRINKING, WARNING",-0.180856553147573,0.0279570689023329,-0.287069279961666,-0.318225861510633,-0.255912698412698,-3.79913671154668,-4.91358049168012,-2.68469293141323,0.0567094319824642,0.677679665631041,1.43841876663799
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKIG, WARNING","HIGH STATUS, HEAVY DRINKING, NO WARNING",-0.0263701866288644,0.0281551914240696,-0.0478159305597497,-0.000922866410504763,-0.0947089947089946,-0.761697677983161,0.903823377901277,-2.4272187338676,-0.0923811013852263,0.919022296752391,-0.874881312393417
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKIG, WARNING","LOW STATUS, NO DRINKING, NO WARNING",-0.647528472466827,0.028114731512889,-0.921598052168912,-0.993442409756544,-0.849753694581281,-9.74825527238059,-12.3036543006336,-7.19285624412756,2.47712795626637,5.05526587843738,6.28392772632224
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKIG, WARNING","LOW STATUS, NO DRINKING, WARNING",-0.637104535065556,0.0282791874075923,-0.896304506293685,-0.997466155444514,-0.795142857142857,-9.16575032698926,-12.7429977101184,-5.58850294386012,2.65599423206387,4.58487643159286,6.95261308667235
"CalarcoS38","Approval","HIGH STATUS, HEAVY DRINKIG, WARNING","LOW STATUS, LIGHT DRINKING, NO WARNING",-0.188781194295899,0.0277689080204037,-0.276472698641307,-0.29008825442547,-0.262857142857143,-3.15790251028143,-3.64821908211636,-2.66758593844651,0.582193805279436,1.48311565338784,1.59448266122016
"CalarcoS38","Approval","LOW STATUS, NO DRINKING, NO WARNING","LOW STATUS, NO DRINKING, WARNING",0.0104239374012723,0.0276609973126769,0.0252935458752268,-0.00402374568797009,0.0546108374384237,0.537565884044963,-0.522312443254571,1.5974442113445,0.236164279800977,-0.451767089432771,0.781069020466002
"CalarcoS38","Approval","LOW STATUS, LIGHT DRINKING, NO WARNING","LOW STATUS, LIGHT DRINKING, WARNING",-0.0230429292929279,0.0260261407643138,0.058389545362874,0.00903715524187709,0.107741935483871,3.12887244379541,1.23261012169703,5.02513476589378,2.33574576230905,1.06103970681002,3.25120913405265
"CalarcoS38","Approval","LOW STATUS, LIGHT DRINKING, NO WARNING","LOW STATUS, NO DRINKING, NO WARNING",-0.458747278170936,0.027139096973625,-0.645125353527606,-0.703354155331073,-0.586896551724138,-6.86751204499547,-9.01308092151546,-4.72194316847548,2.00978940154386,3.71852739375171,4.93957994034492
"CalarcoS38","Approval","LOW STATUS, LIGHT DRINKING, NO WARNING","LOW STATUS, NO DRINKING, WARNING",-0.44832334076966,0.0273094287185894,-0.619831807652379,-0.707377901019043,-0.532285714285714,-6.28019240717306,-9.48590184433431,-3.07448297001181,2.19738908901921,3.23868409700679,5.63904313691118
"CalarcoS38","Approval","LOW STATUS, LIGHT DRINKING, WARNING","LOW STATUS, NO DRINKING, NO WARNING",-0.435704348878009,0.0263948077939595,-0.70351489889048,-0.71239131057295,-0.694638487208009,-10.1463345406046,-10.482628396266,-9.81004068494327,-0.196235952709572,2.77619909742356,1.93603049999099
"CalarcoS38","Approval","LOW STATUS, LIGHT DRINKING, WARNING","LOW STATUS, NO DRINKING, WARNING",-0.425280411476721,0.026569911382463,-0.678221353015253,-0.71641505626092,-0.640027649769585,-9.51982631396658,-10.9573058258808,-8.08234680205234,0.010762586685061,2.28854276742181,2.67386892964643
"CalarcoS38","Approval","LOW STATUS, HEAVY DRINKING, NO WARNING","LOW STATUS, LIGHT DRINKING, WARNING",-0.175704412546519,0.0262268078890289,-0.193528758012356,-0.282167872561215,-0.104889643463497,-0.679623137564264,-4.05933731871469,2.70009104358616,2.10455753300622,1.2253458284281,4.53889242495016
"CalarcoS38","Approval","LOW STATUS, HEAVY DRINKING, NO WARNING","LOW STATUS, HEAVY DRINKING, WARNING",-0.000754274220584215,0.0277684694444886,-0.00428099686371725,0.000319585219933916,-0.00888157894736841,-0.127004574385464,0.0386718988118831,-0.29268104758281,-0.0312619743887725,0.0321006419373086,-0.0908451873179472
"CalarcoS38","Approval","LOW STATUS, HEAVY DRINKING, NO WARNING","LOW STATUS, NO DRINKING, NO WARNING",-0.611408761424524,0.0273315940535485,-0.897043656902836,-0.994559183134165,-0.799528130671506,-10.4507221539546,-14.0185903887994,-6.88285391910973,1.79094009223227,3.85779242167029,6.164293665454
"CalarcoS38","Approval","LOW STATUS, HEAVY DRINKING, NO WARNING","LOW STATUS, NO DRINKING, WARNING",-0.600984824023245,0.0275007335520321,-0.871750111027609,-0.998582928822135,-0.744917293233083,-9.84574780494743,-14.4577272474069,-5.233768362488,1.97866790355516,3.3805917644769,6.85157286125035
"CalarcoS38","Approval","LOW STATUS, HEAVY DRINKING, NO WARNING","LOW STATUS, LIGHT DRINKING, NO WARNING",-0.152661483253587,0.0269757327632034,-0.25191830337523,-0.291205027803092,-0.212631578947368,-3.6794855951804,-5.13585843119289,-2.22311275916791,-0.16784172831495,0.16669336530816,1.33772357160459
"CalarcoS38","Approval","LOW STATUS, HEAVY DRINKING, WARNING","LOW STATUS, LIGHT DRINKING, WARNING",-0.174950138325933,0.0268469316731279,-0.189247761148639,-0.282487457781149,-0.0960080645161291,-0.53256077814721,-4.00557206181047,2.94045050551605,2.12802313002279,1.16289113136838,4.5899149096163
"CalarcoS38","Approval","LOW STATUS, HEAVY DRINKING, WARNING","LOW STATUS, NO DRINKING, NO WARNING",-0.610654487203931,0.0279271968110215,-0.892762660039118,-0.994878768354099,-0.790646551724138,-10.1015570858817,-13.7580682998779,-6.44504587188543,1.82203439107875,3.74268732470917,6.18266292765569
"CalarcoS38","Approval","LOW STATUS, HEAVY DRINKING, WARNING","LOW STATUS, NO DRINKING, WARNING",-0.600230549802673,0.0280927505615499,-0.867469114163892,-0.998902514042069,-0.736035714285714,-9.51272335457903,-14.1912755522434,-4.83417115691462,2.00585144345965,3.27671376530867,6.85613719288194
"CalarcoS38","Approval","LOW STATUS, HEAVY DRINKING, WARNING","LOW STATUS, LIGHT DRINKING, NO WARNING",-0.151907209033003,0.027579021852222,-0.247637306511513,-0.291524613023026,-0.20375,-3.47112011410214,-5.06244944937285,-1.87979077883143,-0.0940058049351357,0.129802456463543,1.46018760564578
"Cohen1099","History","male, upper class, no info","male, working class, no info",0.0149007030960888,0.0363190800509529,-0.0133180756715683,0.00314162643464122,-0.0297777777777777,-0.7769684344446,-0.323771324740341,-1.23016554414886,-0.65909813757953,-0.397708511562647,-0.949685409799542
"Cohen1099","History","male, upper class, no info","male, upper class, student loans",0.0126574917619705,0.0342131701997512,-0.0459897608771631,-0.0342652360400405,-0.0577142857142857,-1.71417183197949,-1.37148143618542,-2.05686222777356,-1.24869583009547,-0.953659020800985,-1.44967722604691
"Cohen1099","History","male, upper class, no info","male, working class, student loans",-0.0466356740885742,0.0362407771148373,-0.051124067606546,-0.0255814685464254,-0.0766666666666667,-0.123849262496478,0.580953478879155,-0.828652003872112,0.366077335671446,0.866630183907254,-0.0572556749529984
"Cohen1099","History","male, upper class, no info","male, working class, no debt",-0.0171749945922556,0.0351238685560343,-0.01098447081024,0.00743105837952007,-0.0294,0.176248347249669,0.700550764575401,-0.348054070076062,0.274450057211249,0.56866145993025,-0.0621056105982888
"Cohen1099","History","male, working class, no info","male, working class, student loans",-0.0615363771846613,0.0371569766803409,-0.0378059919349778,-0.0287230949810666,-0.0468888888888889,0.638652209350468,0.883098818450307,0.394205600250628,0.988751850688365,1.20011186462142,0.842877283102961
"Cohen1099","History","male, upper class, student loans","male, working class, no info",0.00224321133412256,0.03518221148895,0.0326716852055949,0.0374068624746817,0.027936507936508,0.864882353431059,0.999472450775397,0.730292256086721,0.520668499135304,0.481040286262052,0.398167538091147
"Cohen1099","History","male, upper class, student loans","male, working class, student loans",-0.0592931658505413,0.0351013725571106,-0.00513430672938292,0.0086837674936151,-0.0189523809523809,1.54292710443276,1.93658903889176,1.14926516997377,1.58179097728795,1.78841495694228,1.32260140895699
"Cohen1099","History","male, upper class, student loans","male, working class, no debt",-0.0298324863542227,0.0339469965070152,0.0350052900669232,0.0416962944195606,0.0283142857142857,1.90997092799497,2.10707244038516,1.71286941560477,1.52873185692165,1.51241829936941,1.36444252563172
"Cohen1099","History","male, upper class, no debt","male, upper class, no info",-0.0480876865671686,0.0357934116575482,-0.0187831447339061,0.0101212105321878,-0.0476875,0.818713290413118,1.62624612753507,0.0111804532911642,0.992732417478537,1.46270702899436,0.485399805150087
